com.medigy.persist.reference.type.clincial.CPT.code,label
67880,Revision of eyelid
67882,Revision of eyelid
67900,Repair brow defect
67901,Repair eyelid defect
67902,Repair eyelid defect
67903,Repair eyelid defect
67904,Repair eyelid defect
67906,Repair eyelid defect
67908,Repair eyelid defect
67909,Revise eyelid defect
67911,Revise eyelid defect
67912,Correction eyelid w/implant
67914,Repair eyelid defect
67915,Repair eyelid defect
67916,Repair eyelid defect
67917,Repair eyelid defect
67921,Repair eyelid defect
67922,Repair eyelid defect
67923,Repair eyelid defect
67924,Repair eyelid defect
67930,Repair eyelid wound
67935,Repair eyelid wound
67938,Remove eyelid foreign body
67950,Revision of eyelid
67961,Revision of eyelid
67966,Revision of eyelid
67971,Reconstruction of eyelid
67973,Reconstruction of eyelid
67974,Reconstruction of eyelid
67975,Reconstruction of eyelid
67999,Revision of eyelid
68020,Incise/drain eyelid lining
68040,Treatment of eyelid lesions
68100,Biopsy of eyelid lining
68110,Remove eyelid lining lesion
68115,Remove eyelid lining lesion
68130,Remove eyelid lining lesion
68135,Remove eyelid lining lesion
68200,Treat eyelid by injection
68320,Revise/graft eyelid lining
68325,Revise/graft eyelid lining
68326,Revise/graft eyelid lining
68328,Revise/graft eyelid lining
68330,Revise eyelid lining
68335,Revise/graft eyelid lining
68340,Separate eyelid adhesions
68360,Revise eyelid lining
68362,Revise eyelid lining
68371,"Harvest eye tissue, alograft"
68399,Eyelid lining surgery
68400,Incise/drain tear gland
68420,Incise/drain tear sac
68440,Incise tear duct opening
68500,Removal of tear gland
68505,"Partial removal, tear gland"
68510,Biopsy of tear gland
68520,Removal of tear sac
68525,Biopsy of tear sac
68530,Clearance of tear duct
68540,Remove tear gland lesion
68550,Remove tear gland lesion
68700,Repair tear ducts
68705,Revise tear duct opening
68720,Create tear sac drain
68745,Create tear duct drain
68750,Create tear duct drain
68760,Close tear duct opening
68761,Close tear duct opening
68770,Close tear system fistula
68801,Dilate tear duct opening
68810,Probe nasolacrimal duct
68811,Probe nasolacrimal duct
68815,Probe nasolacrimal duct
68840,Explore/irrigate tear ducts
68850,Injection for tear sac x-ray
68899,Tear duct system surgery
69000,Drain external ear lesion
69005,Drain external ear lesion
69020,Drain outer ear canal lesion
69090,Pierce earlobes
69100,Biopsy of external ear
69105,Biopsy of external ear canal
69110,"Remove external ear, partial"
69120,Removal of external ear
69140,Remove ear canal lesion(s)
69145,Remove ear canal lesion(s)
69150,Extensive ear canal surgery
69155,Extensive ear/neck surgery
69200,Clear outer ear canal
69205,Clear outer ear canal
69210,Remove impacted ear wax
69220,Clean out mastoid cavity
69222,Clean out mastoid cavity
69300,Revise external ear
69310,Rebuild outer ear canal
69320,Rebuild outer ear canal
69399,Outer ear surgery procedure
69400,Inflate middle ear canal
69401,Inflate middle ear canal
69405,Catheterize middle ear canal
69410,Inset middle ear (baffle)
69420,Incision of eardrum
69421,Incision of eardrum
69424,Remove ventilating tube
69433,Create eardrum opening
69436,Create eardrum opening
69440,Exploration of middle ear
69450,Eardrum revision
69501,Mastoidectomy
69502,Mastoidectomy
69505,Remove mastoid structures
69511,Extensive mastoid surgery
69530,Extensive mastoid surgery
69535,Remove part of temporal bone
69540,Remove ear lesion
69550,Remove ear lesion
69552,Remove ear lesion
69554,Remove ear lesion
69601,Mastoid surgery revision
69602,Mastoid surgery revision
69603,Mastoid surgery revision
69604,Mastoid surgery revision
69605,Mastoid surgery revision
69610,Repair of eardrum
69620,Repair of eardrum
69631,Repair eardrum structures
69632,Rebuild eardrum structures
69633,Rebuild eardrum structures
69635,Repair eardrum structures
69636,Rebuild eardrum structures
69637,Rebuild eardrum structures
69641,Revise middle ear & mastoid
69642,Revise middle ear & mastoid
69643,Revise middle ear & mastoid
69644,Revise middle ear & mastoid
69645,Revise middle ear & mastoid
69646,Revise middle ear & mastoid
69650,Release middle ear bone
69660,Revise middle ear bone
69661,Revise middle ear bone
69662,Revise middle ear bone
69666,Repair middle ear structures
69667,Repair middle ear structures
69670,Remove mastoid air cells
69676,Remove middle ear nerve
69700,Close mastoid fistula
69710,Implant/replace hearing aid
69711,Remove/repair hearing aid
69714,Implant temple bone w/stimul
69715,Temple bne implnt w/stimulat
69717,Temple bone implant revision
69718,Revise temple bone implant
69720,Release facial nerve
69725,Release facial nerve
69740,Repair facial nerve
69745,Repair facial nerve
69799,Middle ear surgery procedure
69801,Incise inner ear
69802,Incise inner ear
69805,Explore inner ear
69806,Explore inner ear
69820,Establish inner ear window
69840,Revise inner ear window
69905,Remove inner ear
69910,Remove inner ear & mastoid
69915,Incise inner ear nerve
69930,Implant cochlear device
69949,Inner ear surgery procedure
69950,Incise inner ear nerve
69955,Release facial nerve
69960,Release inner ear canal
69970,Remove inner ear lesion
69979,Temporal bone surgery
69990,Microsurgery add-on
70010,Contrast x-ray of brain
70015,Contrast x-ray of brain
70030,X-ray eye for foreign body
70100,X-ray exam of jaw
70110,X-ray exam of jaw
70120,X-ray exam of mastoids
70130,X-ray exam of mastoids
70134,X-ray exam of middle ear
70140,X-ray exam of facial bones
70150,X-ray exam of facial bones
70160,X-ray exam of nasal bones
70170,X-ray exam of tear duct
70190,X-ray exam of eye sockets
70200,X-ray exam of eye sockets
70210,X-ray exam of sinuses
70220,X-ray exam of sinuses
70240,"X-ray exam, pituitary saddle"
70250,X-ray exam of skull
70260,X-ray exam of skull
70300,X-ray exam of teeth
70310,X-ray exam of teeth
70320,Full mouth x-ray of teeth
70328,X-ray exam of jaw joint
70330,X-ray exam of jaw joints
70332,X-ray exam of jaw joint
70336,"Magnetic image, jaw joint"
70350,X-ray head for orthodontia
70355,Panoramic x-ray of jaws
70360,X-ray exam of neck
70370,Throat x-ray & fluoroscopy
70371,"Speech evaluation, complex"
70373,Contrast x-ray of larynx
70380,X-ray exam of salivary gland
70390,X-ray exam of salivary duct
70450,Ct head/brain w/o dye
70460,Ct head/brain w/dye
70470,Ct head/brain w/o & w/dye
70480,Ct orbit/ear/fossa w/o dye
70481,Ct orbit/ear/fossa w/dye
70482,Ct orbit/ear/fossa w/o&w/dye
70486,Ct maxillofacial w/o dye
70487,Ct maxillofacial w/dye
70488,Ct maxillofacial w/o & w/dye
70490,Ct soft tissue neck w/o dye
70491,Ct soft tissue neck w/dye
70492,Ct sft tsue nck w/o & w/dye
70496,"Ct angiography, head"
70498,"Ct angiography, neck"
70540,Mri orbit/face/neck w/o dye
70542,Mri orbit/face/neck w/dye
70543,Mri orbt/fac/nck w/o & w/dye
70544,Mr angiography head w/o dye
70545,Mr angiography head w/dye
70546,Mr angiograph head w/o&w/dye
70547,Mr angiography neck w/o dye
70548,Mr angiography neck w/dye
70549,Mr angiograph neck w/o&w/dye
70551,Mri brain w/o dye
70552,Mri brain w/dye
70553,Mri brain w/o & w/dye
70557,Mri brain w/o dye
70558,Mri brain w/dye
70559,Mri brain w/o & w/dye
71010,Chest x-ray
71015,Chest x-ray
71020,Chest x-ray
71021,Chest x-ray
71022,Chest x-ray
71023,Chest x-ray and fluoroscopy
71030,Chest x-ray
71034,Chest x-ray and fluoroscopy
71035,Chest x-ray
71040,Contrast x-ray of bronchi
71060,Contrast x-ray of bronchi
71090,X-ray & pacemaker insertion
71100,X-ray exam of ribs
71101,X-ray exam of ribs/chest
71110,X-ray exam of ribs
71111,X-ray exam of ribs/chest
71120,X-ray exam of breastbone
71130,X-ray exam of breastbone
71250,Ct thorax w/o dye
71260,Ct thorax w/dye
71270,Ct thorax w/o & w/dye
71275,"Ct angiography, chest"
71550,Mri chest w/o dye
71551,Mri chest w/dye
71552,Mri chest w/o & w/dye
71555,Mri angio chest w or w/o dye
72010,X-ray exam of spine
72020,X-ray exam of spine
72040,X-ray exam of neck spine
72050,X-ray exam of neck spine
72052,X-ray exam of neck spine
72069,X-ray exam of trunk spine
72070,X-ray exam of thoracic spine
72072,X-ray exam of thoracic spine
72074,X-ray exam of thoracic spine
72080,X-ray exam of trunk spine
72090,X-ray exam of trunk spine
72100,X-ray exam of lower spine
72110,X-ray exam of lower spine
72114,X-ray exam of lower spine
72120,X-ray exam of lower spine
72125,Ct neck spine w/o dye
72126,Ct neck spine w/dye
72127,Ct neck spine w/o & w/dye
72128,Ct chest spine w/o dye
72129,Ct chest spine w/dye
72130,Ct chest spine w/o & w/dye
72131,Ct lumbar spine w/o dye
72132,Ct lumbar spine w/dye
72133,Ct lumbar spine w/o & w/dye
72141,Mri neck spine w/o dye
72142,Mri neck spine w/dye
72146,Mri chest spine w/o dye
72147,Mri chest spine w/dye
72148,Mri lumbar spine w/o dye
72149,Mri lumbar spine w/dye
72156,Mri neck spine w/o & w/dye
72157,Mri chest spine w/o & w/dye
72158,Mri lumbar spine w/o & w/dye
72159,Mr angio spine w/o&w/dye
72170,X-ray exam of pelvis
72190,X-ray exam of pelvis
72191,Ct angiograph pelv w/o&w/dye
72192,Ct pelvis w/o dye
72193,Ct pelvis w/dye
72194,Ct pelvis w/o & w/dye
72195,Mri pelvis w/o dye
72196,Mri pelvis w/dye
72197,Mri pelvis w/o & w/dye
72198,Mr angio pelvis w/o & w/dye
72200,X-ray exam sacroiliac joints
72202,X-ray exam sacroiliac joints
72220,X-ray exam of tailbone
72240,Contrast x-ray of neck spine
72255,"Contrast x-ray, thorax spine"
72265,"Contrast x-ray, lower spine"
72270,"Contrast x-ray, spine"
72275,Epidurography
72285,X-ray c/t spine disk
72295,X-ray of lower spine disk
73000,X-ray exam of collar bone
73010,X-ray exam of shoulder blade
73020,X-ray exam of shoulder
73030,X-ray exam of shoulder
73040,Contrast x-ray of shoulder
73050,X-ray exam of shoulders
73060,X-ray exam of humerus
73070,X-ray exam of elbow
73080,X-ray exam of elbow
73085,Contrast x-ray of elbow
73090,X-ray exam of forearm
73092,"X-ray exam of arm, infant"
73100,X-ray exam of wrist
73110,X-ray exam of wrist
73115,Contrast x-ray of wrist
73120,X-ray exam of hand
73130,X-ray exam of hand
73140,X-ray exam of finger(s)
73200,Ct upper extremity w/o dye
73201,Ct upper extremity w/dye
73202,Ct uppr extremity w/o&w/dye
73206,Ct angio upr extrm w/o&w/dye
73218,Mri upper extremity w/o dye
73219,Mri upper extremity w/dye
73220,Mri uppr extremity w/o&w/dye
73221,Mri joint upr extrem w/o dye
73222,Mri joint upr extrem w/dye
73223,Mri joint upr extr w/o&w/dye
73225,Mr angio upr extr w/o&w/dye
73500,X-ray exam of hip
73510,X-ray exam of hip
73520,X-ray exam of hips
73525,Contrast x-ray of hip
73530,X-ray exam of hip
73540,X-ray exam of pelvis & hips
73542,"X-ray exam, sacroiliac joint"
73550,X-ray exam of thigh
73560,"X-ray exam of knee, 1 or 2"
73562,"X-ray exam of knee, 3"
73564,"X-ray exam, knee, 4 or more"
73565,X-ray exam of knees
73580,Contrast x-ray of knee joint
73590,X-ray exam of lower leg
73592,"X-ray exam of leg, infant"
73600,X-ray exam of ankle
73610,X-ray exam of ankle
73615,Contrast x-ray of ankle
73620,X-ray exam of foot
73630,X-ray exam of foot
73650,X-ray exam of heel
73660,X-ray exam of toe(s)
73700,Ct lower extremity w/o dye
73701,Ct lower extremity w/dye
73702,Ct lwr extremity w/o&w/dye
73706,Ct angio lwr extr w/o&w/dye
73718,Mri lower extremity w/o dye
73719,Mri lower extremity w/dye
73720,Mri lwr extremity w/o&w/dye
73721,Mri jnt of lwr extre w/o dye
73722,Mri joint of lwr extr w/dye
73723,Mri joint lwr extr w/o&w/dye
73725,Mr ang lwr ext w or w/o dye
74000,X-ray exam of abdomen
74010,X-ray exam of abdomen
74020,X-ray exam of abdomen
74022,"X-ray exam series, abdomen"
74150,Ct abdomen w/o dye
74160,Ct abdomen w/dye
74170,Ct abdomen w/o & w/dye
74175,Ct angio abdom w/o & w/dye
74181,Mri abdomen w/o dye
74182,Mri abdomen w/dye
74183,Mri abdomen w/o & w/dye
74185,"Mri angio, abdom w orw/o dye"
74190,X-ray exam of peritoneum
74210,Contrst x-ray exam of throat
74220,"Contrast x-ray, esophagus"
74230,"Cine/vid x-ray, throat/esoph"
74235,Remove esophagus obstruction
74240,"X-ray exam, upper gi tract"
74241,"X-ray exam, upper gi tract"
74245,"X-ray exam, upper gi tract"
74246,Contrst x-ray uppr gi tract
74247,Contrst x-ray uppr gi tract
74249,Contrst x-ray uppr gi tract
74250,X-ray exam of small bowel
74251,X-ray exam of small bowel
74260,X-ray exam of small bowel
74270,Contrast x-ray exam of colon
74280,Contrast x-ray exam of colon
74283,Contrast x-ray exam of colon
74290,"Contrast x-ray, gallbladder"
74291,"Contrast x-rays, gallbladder"
74300,X-ray bile ducts/pancreas
74301,X-rays at surgery add-on
74305,X-ray bile ducts/pancreas
74320,Contrast x-ray of bile ducts
74327,X-ray bile stone removal
74328,X-ray bile duct endoscopy
74329,X-ray for pancreas endoscopy
74330,X-ray bile/panc endoscopy
74340,X-ray guide for GI tube
74350,"X-ray guide, stomach tube"
74355,"X-ray guide, intestinal tube"
74360,"X-ray guide, GI dilation"
74363,"X-ray, bile duct dilation"
74400,"Contrst x-ray, urinary tract"
74410,"Contrst x-ray, urinary tract"
74415,"Contrst x-ray, urinary tract"
74420,"Contrst x-ray, urinary tract"
74425,"Contrst x-ray, urinary tract"
74430,"Contrast x-ray, bladder"
74440,"X-ray, male genital tract"
74445,X-ray exam of penis
74450,"X-ray, urethra/bladder"
74455,"X-ray, urethra/bladder"
74470,X-ray exam of kidney lesion
74475,"X-ray control, cath insert"
74480,"X-ray control, cath insert"
74485,"X-ray guide, GU dilation"
74710,X-ray measurement of pelvis
74740,"X-ray, female genital tract"
74742,"X-ray, fallopian tube"
74775,X-ray exam of perineum
75552,Heart mri for morph w/o dye
75553,Heart mri for morph w/dye
75554,Cardiac MRI/function
75555,Cardiac MRI/limited study
75556,Cardiac MRI/flow mapping
75600,Contrast x-ray exam of aorta
75605,Contrast x-ray exam of aorta
75625,Contrast x-ray exam of aorta
75630,"X-ray aorta, leg arteries"
75635,Ct angio abdominal arteries
75650,"Artery x-rays, head & neck"
75658,"Artery x-rays, arm"
75660,"Artery x-rays, head & neck"
75662,"Artery x-rays, head & neck"
75665,"Artery x-rays, head & neck"
75671,"Artery x-rays, head & neck"
75676,"Artery x-rays, neck"
75680,"Artery x-rays, neck"
75685,"Artery x-rays, spine"
75705,"Artery x-rays, spine"
75710,"Artery x-rays, arm/leg"
75716,"Artery x-rays, arms/legs"
75722,"Artery x-rays, kidney"
75724,"Artery x-rays, kidneys"
75726,"Artery x-rays, abdomen"
75731,"Artery x-rays, adrenal gland"
75733,"Artery x-rays, adrenals"
75736,"Artery x-rays, pelvis"
75741,"Artery x-rays, lung"
75743,"Artery x-rays, lungs"
75746,"Artery x-rays, lung"
75756,"Artery x-rays, chest"
75774,"Artery x-ray, each vessel"
75790,Visualize A-V shunt
75801,"Lymph vessel x-ray, arm/leg"
75803,"Lymph vessel x-ray,arms/legs"
75805,"Lymph vessel x-ray, trunk"
75807,"Lymph vessel x-ray, trunk"
75809,"Nonvascular shunt, x-ray"
75810,"Vein x-ray, spleen/liver"
75820,"Vein x-ray, arm/leg"
75822,"Vein x-ray, arms/legs"
75825,"Vein x-ray, trunk"
75827,"Vein x-ray, chest"
75831,"Vein x-ray, kidney"
75833,"Vein x-ray, kidneys"
75840,"Vein x-ray, adrenal gland"
75842,"Vein x-ray, adrenal glands"
75860,"Vein x-ray, neck"
75870,"Vein x-ray, skull"
75872,"Vein x-ray, skull"
75880,"Vein x-ray, eye socket"
75885,"Vein x-ray, liver"
75887,"Vein x-ray, liver"
75889,"Vein x-ray, liver"
75891,"Vein x-ray, liver"
75893,Venous sampling by catheter
75894,"X-rays, transcath therapy"
75896,"X-rays, transcath therapy"
75898,Follow-up angiography
75900,Arterial catheter exchange
75901,Remove cva device obstruct
75902,Remove cva lumen obstruct
75940,"X-ray placement, vein filter"
75945,Intravascular us
